X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-12377299.1,6044554.776,38,301504,HIGH PLAINS SANITARY LANDFILL,142 POWERLINE ROAD,FLOWEREE,MT,59440,NOT AVAILABLE,(406) 452-3143,MUNICIPAL,OPEN,CASCADE,30013,USA,47.62416067,-111.1871696,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,5/1/2019 0:00,IMAGERY,4/29/2020 0:00,https://plus.google.com/106254243562740114742/about?gl=us&hl=en,1.10011E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,225
-12198931.47,6197147.268,39,301529,UNIFIED DISPOSAL DISTRICT,7055 ROAD 451 SE,HAVRE,MT,59501,NOT AVAILABLE,(406) 265-9404,MUNICIPAL,CLOSED,HILL,30041,USA,48.53988608,-109.5848659,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,5/1/2019 0:00,IMAGERY,4/29/2020 0:00,http://hillcounty.us/Sanitarian.html,1.10044E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,490
-10782678.92,5923187.5,40,381644,CITY OF FARGO LANDFILL,4501 7TH AVENUE NORTH,FARGO,ND,58102,NOT AVAILABLE,(701) 241-1449,MUNICIPAL,OPEN,CASS,38017,USA,46.8841662,-96.86245277,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,5/1/2019 0:00,IMAGERY,4/23/2020 0:00,http://www.cityoffargo.com/CityInfo/Departments/SolidWaste/Landfillrules/,1.10002E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11607962.29,6082161.312,41,301518,RICHLAND COUNTY LANDFILL,13436 HIGHWAY 16,SIDNEY,MT,59221,NOT AVAILABLE,(406) 798-3352,MUNICIPAL,OPEN,RICHLAND,30083,USA,47.85135607,-104.2760994,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,5/1/2019 0:00,IMAGERY,4/29/2020 0:00,https://mt-richlandcounty.civicplus.com/index.aspx?NID=397,1.10044E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,376
-10810722.83,6103536.268,42,381661,GRAND FORKS MUNICIPAL SOLID WASTE LANDFILL,5500 54TH AVENUE NORTH,GRAND FORKS,ND,58203,NOT AVAILABLE,(701) 738-8740,MUNICIPAL,OPEN,GRAND FORKS,38035,USA,47.98004856,-97.11437549,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,5/1/2019 0:00,IMAGERY,4/23/2020 0:00,http://www.grandforksgov.com/government/public-works/public-works-sanitation,1.1004E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SW-0347
-11014383.97,6106577.214,43,381691,ST. MICHAEL'S/FT. TOTTEN LANDFILL,NORTH DAKOTA HWY 57,SAINT MICHAEL,ND,58335,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,CLOSED,BENSON,38005,USA,47.99833122,-98.94389467,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",NOT AVAILABLE,5/1/2019 0:00,IMAGERY,4/23/2020 0:00,NOT AVAILABLE,1.1004E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11533261.13,6131816.86,44,381699,WILLISTON LANDFILL,5176 134TH AVE NW,WILLISTON,ND,58801,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,WILLIAMS,38105,USA,48.14982614,-103.6050475,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,5/1/2019 0:00,IMAGERY,4/23/2020 0:00,http://cityofwilliston.com/DepartmentContent.aspx?DeptID=PW&PageID=14,1.10014E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11776389.32,5846535.571,45,301513,CUSTER COUNTY LANDFILL,5100 LEIGHTON BOULEVARD,MILES CITY,MT,59301,NOT AVAILABLE,(406) 232-7991,MUNICIPAL,OPEN,CUSTER,30017,USA,46.41147632,-105.7891052,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,5/1/2019 0:00,IMAGERY,4/29/2020 0:00,https://plus.google.com/105331931276461284900/about?gl=us&hl=en,1.10012E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,227
-10814914.77,6097119.531,46,381660,GRAND FORKS LANDFILL,2350 83RD ST NORTH,GRAND FORKS,ND,58201,NOT AVAILABLE,(701) 738-8740,C&D,OPEN,GRAND FORKS,38035,USA,47.94144885,-97.15203238,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,5/1/2019 0:00,IMAGERY,4/23/2020 0:00,NOT AVAILABLE,1.1001E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11281771.95,6142382.757,47,381679,MINOT LANDFILL,3100 20TH AVE SW,MINOT,ND,58701,NOT AVAILABLE,(701) 857-4140,"MUNICIPAL, C&D",OPEN,WARD,38101,USA,48.21311299,-101.3458818,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,5/1/2019 0:00,IMAGERY,4/23/2020 0:00,http://www.minotnd.org/index.php?option=com_content&view=article&id=15&Itemid=93,1.10009E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11099973.32,5823320.632,48,381665,JAHNER LANDFILL,7971 32ND AVE. SE,WISHEK,ND,58495,NOT AVAILABLE,(920) 732-4473,MUNICIPAL,OPEN,MCINTOSH,38051,USA,46.26750145,-99.71275683,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,5/1/2019 0:00,IMAGERY,4/23/2020 0:00,http://www.wm.com/find-a-facility.jsp#/?address=58495%20usa&radius=80500,1.10013E+11,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,NOT AVAILABLE
-11654717.86,5959229.377,49,301493,CITY OF GLENDIVE SANITARY LANDFILL,801 EAST BRENNAN STREET,GLENDIVE,MT,59330,NOT AVAILABLE,(406) 377-9839,MUNICIPAL,CLOSED,DAWSON,30021,USA,47.10499853,-104.6961119,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,5/1/2019 0:00,IMAGERY,4/29/2020 0:00,http://www.cityofglendive.us/departments/public_works/waste_disposal/index.php,1.10011E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,4A
-13037826.81,4022642.263,50,6264,BADLANDS SANITARY LANDFILL,31125 IRONWOOD AVENUE,MORENO VALLEY,CA,92236,NOT AVAILABLE,(951) 486-3200,"MUNICIPAL, C&D",OPEN,RIVERSIDE,6065,USA,33.95411358,-117.120791,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www2.calrecycle.ca.gov/swfacilities/directory,4/29/2019 0:00,IMAGERY/OTHER,5/6/2020 0:00,NOT AVAILABLE,1.10018E+11,1/1/2022,RIVERSIDE COUNTY WMD,NOT AVAILABLE,33-AA-0006
-12402172.08,5760444.332,51,301503,GALLATIN COUNTY LANDFILL - LOGAN,10585 TWO DOG ROAD,MANHATTAN,MT,59752,NOT AVAILABLE,(406) 284-4029,MUNICIPAL,CLOSED,GALLATIN,30031,USA,45.87564964,-111.4106073,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,5/1/2019 0:00,IMAGERY,4/29/2020 0:00,http://www.gallatin.mt.gov/Public_Documents/gallatincomt_Landfill/landfill,1.10011E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,158
-12380350.42,5746471.386,52,301523,THORNTON CLASS III LANDFILL,4395 THORP ROAD,BELGRADE,MT,59714,NOT AVAILABLE,NOT AVAILABLE,C&D,CLOSED,GALLATIN,30031,USA,45.78819088,-111.21458,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,5/1/2019 0:00,IMAGERY/OTHER,4/29/2020 0:00,NOT AVAILABLE,1.10025E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,431
-12083159.88,5736173.686,53,301487,BILLINGS REGIONAL LANDFILL,5240 JELLISON ROAD,BILLINGS,MT,59101,NOT AVAILABLE,(406) 657-8260,MUNICIPAL,OPEN,YELLOWSTONE,30111,USA,45.72364806,-108.544872,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,5/1/2019 0:00,IMAGERY/OTHER,4/29/2020 0:00,http://ci.billings.mt.us/index.aspx?NID=577,1.10042E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,113
-12358847.08,5734728.909,54,301492,CITY OF BOZEMAN LANDFILL,2143 STORY MILL ROAD,BOZEMAN,MT,59715,2127,(406) 587-7890,C&D,OPEN,GALLATIN,30031,USA,45.71458667,-111.0214123,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,5/1/2019 0:00,IMAGERY,4/29/2020 0:00,http://www.gallatin.mt.gov/Public_Documents/gallatincomt_gswmd/HP_BCS,1.10028E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,196
-11902866.35,5589198.79,55,562847,SHERIDAN CITY EXISTING LANDFIL,83 EAST RIDGE ROAD,SHERIDAN,WY,82801,NOT AVAILABLE,(307) 674-8461,"MUNICIPAL, C&D",OPEN,SHERIDAN,56033,USA,44.79431681,-106.9252677,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.sheridanwy.net/departments/utilities/solid-waste/landfill,5/3/2019 0:00,IMAGERY,3/23/2020 0:00,http://www.sheridanwy.net/departments/utilities/solid-waste/landfill,1.10042E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-11969663.07,5738428.907,56,301494,CITY OF HARDIN LANDFILL,3794 EAST SARPY ROAD,HARDIN,MT,59022,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,BIG HORN,30003,USA,45.73778948,-107.5253128,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,5/1/2019 0:00,IMAGERY,4/29/2020 0:00,http://www.hardinmt.com/Sanitation.html,1.10011E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,348
-17662553.1,7745924.067,57,244,PORT HEIDEN FORMER LANDFILL (MESHIK),OLD LANDFILL NEAR JACKS NEW MESHIK MALL,PORT HEIDEN,AK,99549,NOT AVAILABLE,(907) 837-2441,MUNICIPAL,CLOSED,LAKE AND PENINSULA,2164,USA,56.93048698,-158.665414,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=558,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://dec.alaska.gov/Applications/SPAR/CCReports/Site_Report.aspx?Hazard_ID=25430,1.10042E+11,NOT AVAILABLE,CITY OF PORT HEIDEN,12/31/2010,NOT AVAILABLE
-7325931.555,2052556.204,58,722121,HUMACAO MUNICIPAL LANDFILL,CARR 3 - KM 78.2,HUMACAO,PR,791,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,HUMACAO,72069,PRI,18.12817102,-65.80996286,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.ads.pr.gov/mapas/mapa-srs.html,1/2/2020 0:00,IMAGERY/OTHER,1/2/2020 0:00,NOT AVAILABLE,1.10019E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-8134932.474,5275535.776,59,502741,STAMFORD TRANSFER STATION,NOT AVAILABLE,STAMFORD,VT,5352,NOT AVAILABLE,(802) 694-1361,TRANSFER,OPEN,BENNINGTON,50003,USA,42.76015382,-73.07734177,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,5/3/2019 0:00,IMAGERY/OTHER,4/5/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,BN762
-8064211.57,5468087.823,60,502686,CHELSEA TRANSFER STATION,72 WASHINGTON TURNPIKE,CHELSEA,VT,5038,NOT AVAILABLE,(802) 685-3258,TRANSFER,OPEN,ORANGE,50017,USA,44.0170935,-72.44204508,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,5/3/2019 0:00,IMAGERY/OTHER,4/5/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,OG131
-8037845.788,5436408.859,61,502744,THETFORD TRANSFER STATION & RECYCLING CENTER,VT RTE 113,THETFORD,VT,5043,NOT AVAILABLE,(802) 785-2922,TRANSFER,OPEN,ORANGE,50017,USA,43.81209182,-72.20519723,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,5/3/2019 0:00,IMAGERY/OTHER,4/5/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,OG010
-8032136.52,5450038.507,62,502699,FAIRLEE TRANSFER STATION,NOT AVAILABLE,FAIRLEE,VT,5045,NOT AVAILABLE,(802) 333-9653,TRANSFER,OPEN,ORANGE,50017,USA,43.90037888,-72.15391,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,5/3/2019 0:00,IMAGERY/OTHER,4/5/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,OG950
-7222645.498,2074051.663,63,782659,BOVONI LANDFILL,BOVONI ROAD,SAINT THOMAS,VI,802,NOT AVAILABLE,(340) 775-3665,"MUNICIPAL, C&D",OPEN,SAINT THOMAS,78030,VIR,18.31158674,-64.88212842,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.viwma.org/Business_Information/Solid_Waste_2.aspx,9/20/2019 0:00,IMAGERY/OTHER,9/20/2019 0:00,http://www.viwma.org/Business_Information/Solid_Waste_2.aspx,1.10008E+11,NOT AVAILABLE,VIRGIN ISLANDS WASTE MANAGEMENT AUTHORITY,NOT AVAILABLE,NOT AVAILABLE
-7336767.076,2066927.186,64,722125,JUNCOS MSW LANDFILL,"BO CIEBANORTE, ROAD 189",JUNCOS,PR,777,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,JUNCOS,72077,PRI,18.25081667,-65.9073,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.ads.pr.gov/mapas/mapa-srs.html,1/2/2020 0:00,IMAGERY/OTHER,1/2/2020 0:00,NOT AVAILABLE,1.10009E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-16653700.42,8693145.314,65,23,ANCHORAGE REGIONAL LANDFILL,15500 E EAGLE RIVER LOOP RD,EAGLE RIVER,AK,99577,NOT AVAILABLE,(907) 343-6250,"MUNICIPAL, C&D",OPEN,ANCHORAGE,2020,USA,61.29184535,-149.6027362,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?SiteId=359,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://www.muni.org/Departments/SWS/disposal/Pages/ARL.aspx,1.10034E+11,9/21/2022,MUNICIPALITY OF ANCHORAGE SOLID WASTE SERVICES,NOT AVAILABLE,SW1A001-16
-10291809.5,5233978.172,66,19800,VIKING PUMP FOUNDRY SAND LANDFILL,715 VIKING ROAD,CEDAR FALLS,IA,50613,3343,(319) 266-1741,C&D,OPEN,BLACK HAWK,19013,USA,42.48545661,-92.45289779,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://programs.iowadnr.gov/solidwaste/reports/pfd.aspx,4/30/2019 0:00,IMAGERY/OTHER,4/30/2020 0:00,NOT AVAILABLE,1.1001E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,07-SDP-12-89
-8934914.574,4770374.928,67,542800,MEADOWFILL LANDFILL,1488 DAWSON DR,BRIDGEPORT,WV,26330,9727,(304) 842-2784,"MUNICIPAL, C&D",OPEN,HARRISON,54033,USA,39.33919125,-80.26370324,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://dep.wv.gov/WWE/permit/solidwaste/Pages/default.aspx,9/20/2019 0:00,IMAGERY/OTHER,11/12/2019 0:00,http://www1.wmsolutions.com/facilities/details/id/242,1.10002E+11,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,SWF 1032
-12787555.93,4759991.273,68,321812,ELY CITY LANDFILL,1003 LACKAWANA RD,ELY,NV,89301,NOT AVAILABLE,(775) 289-1572,"MUNICIPAL, C&D",OPEN,WHITE PINE,32033,USA,39.26701223,-114.8725694,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://ndep.nv.gov/bwm/landfill.htm,5/2/2019 0:00,IMAGERY,2/10/2020 0:00,http://ndep.nv.gov/bwm/landfills_ely.htm,NOT AVAILABLE,NOT AVAILABLE,CITY OF ELY,NOT AVAILABLE,SW224REV03
-12911641.97,4334868.755,69,321826,PAHRUMP VALLEY LANDFILL,1410 E MESQUITE AVE,PAHRUMP,NV,89060,NOT AVAILABLE,(775) 727-5777,"MUNICIPAL, C&D",OPEN,NYE,32023,USA,36.24850052,-115.9872532,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://ndep.nv.gov/bwm/landfill.htm,5/2/2019 0:00,IMAGERY,2/10/2020 0:00,"http://candswaste.com/nevada/pahrump, http://ndep.nv.gov/bwm/landfill_pahrump.htm",1.1001E+11,NOT AVAILABLE,NYE COUNTY PUBLIC WORKS,NOT AVAILABLE,SW97REV05
-17403511.22,9790606.144,70,226,HUSLIA 1.8 MILE SOUTHEAST LANDFILL,1.8 MILES SOUTHEAST OF HUSLIA CITY COUNCIL/58 DAKLI ST,HUSLIA,AK,99746,NOT AVAILABLE,(907) 829-2266,MUNICIPAL,OPEN,YUKON-KOYUKUK,2290,USA,65.68294662,-156.3384012,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=660,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=660,NOT AVAILABLE,4/16/2022,EIELSON AIR FORCE BASE,NOT AVAILABLE,SW3A087-17
-15989097.27,11104377.95,71,229,KAKTOVIK LANDFILL,1 MI SOUTH DUMPS ROAD,KAKTOVIK,AK,99747,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,CLOSED,NORTH SLOPE,2185,USA,70.10928211,-143.6325046,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=111,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=111,NOT AVAILABLE,NOT AVAILABLE,NORTH SLOPE BOROUGH,10/6/2016,SW3A076-16
-17670719.11,9435770.335,72,230,KALTAG 1.3 MI NORTH LANDFILL,0.8 MI N CEMETERY ROAD,KALTAG,AK,99748,NOT AVAILABLE,(907) 534-2301,"MUNICIPAL, C&D",OPEN,YUKON-KOYUKUK,2290,USA,64.3366423,-158.7387706,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/Directory.aspx?SiteId=568,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=568,NOT AVAILABLE,12/3/2020,CITY OF KALTAG,NOT AVAILABLE,SW3A079-15
-18101567.69,10114764.59,73,234,KOTZEBUE LANDFILL,2.5 MI S AIR FORCE RD,KOTZEBUE,AK,99752,NOT AVAILABLE,(907) 442-3401,"MUNICIPAL, C&D",OPEN,NORTHWEST ARCTIC,2188,USA,66.85462508,-162.6091492,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=113,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://www.cityofkotzebue.com/index.asp?Type=B_BASIC&SEC={C0F4553D-68F4-46EB-B4F8-004EE05C8F8D},NOT AVAILABLE,3/31/2018,CITY OF KOTZEBUE,NOT AVAILABLE,SW2A010-18
-17463834.56,8124481.311,74,236,NAKNEK BRISTOL BAY BOROUGH LANDFILL,DUMP ROAD,NAKNEK,AK,99633,NOT AVAILABLE,(907) 246-4233,"MUNICIPAL, C&D",OPEN,BRISTOL BAY,2060,USA,58.74037037,-156.8802951,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=269,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://www.bristolbayboroughak.us/adminstration/publicworks/index.html,NOT AVAILABLE,2/1/2020,BRISTOL BAY BOROUGH,NOT AVAILABLE,SW2A004-15
-18950258.2,7790925.854,75,246,SAINT PAUL ATAQAN LANDFILL,POLOVINA TURNPIKE AND JEEP TRAIL,SAINT PAUL,AK,99660,NOT AVAILABLE,(907) 546-3100,"MUNICIPAL, C&D",OPEN,ALEUTIANS WEST,2016,USA,57.15042142,-170.2330658,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=521,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=521,NOT AVAILABLE,7/23/2019,CITY OF SAINT PAUL,NOT AVAILABLE,SW3A044-19
-9310846.294,5064778.859,76,391917,JEHM ENTERPRISES LLC,12505 E GYPSY LN RD,BOWLING GREEN,OH,43402,NOT AVAILABLE,(419) 446-8281,C&D,OPEN,WOOD,39173,USA,41.35454766,-83.64075534,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://epa.ohio.gov/portals/34/document/facility_lists/lic_cdd.pdf,5/2/2019 0:00,IMAGERY,3/9/2020 0:00,http://jehmdisposal.com/,NOT AVAILABLE,12/31/2018,"JEHM ENTERPRISES, LLC",NOT AVAILABLE,CDDL018857
-9296137.232,5120786.14,77,391925,LUCAS COUNTY LANDFILL LLC,6196 HAGMAN RD,TOLEDO,OH,43612,NOT AVAILABLE,(419) 726-9465,C&D,CLOSED,LUCAS,39095,USA,41.73111268,-83.50862158,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://epa.ohio.gov/portals/34/document/facility_lists/lic_cdd.pdf,5/2/2019 0:00,IMAGERY,3/9/2020 0:00,https://www.co.lucas.oh.us/index.aspx?NID=749,NOT AVAILABLE,12/31/2018,LUCAS COUNTY LANDFILL,NOT AVAILABLE,CDDL018839
-17858966.42,7426263.055,78,247,SAND POINT LANDFILL,2.0 MI EAST UNNAMED ROAD OFF NAGAI AVE,SAND POINT,AK,99661,NOT AVAILABLE,(907) 383-5427,MUNICIPAL,OPEN,ALEUTIANS EAST,2013,USA,55.33043666,-160.4298249,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=520,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://www.ci.sandpoint.ak.us/publicworks.html,NOT AVAILABLE,5/2/2020,CITY OF SAND POINT,NOT AVAILABLE,SW3A045-15
-16885307,8270522.652,79,248,SELDOVIA ROCKY RIDGE LANDFILL,SELDOVIA GARBAGE DUMP ROAD,SELDOVIA,AK,99669,NOT AVAILABLE,(907) 262-9667,MUNICIPAL,OPEN,KENAI PENINSULA,2122,USA,59.41450877,-151.6832936,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=655,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://www.borough.kenai.ak.us/swd-waste/swd-locations/166-swd-rockyridgelandfill,NOT AVAILABLE,6/18/2019,KENAI PENINSULA BOROUGH,NOT AVAILABLE,SW3A026-19
-17481013.18,8116730.666,80,251,SOUTH NAKNEK LANDFILL,0.2 MI SW BEACH RD,SOUTH NAKNEK,AK,99633,NOT AVAILABLE,(907) 246-6605,"MUNICIPAL, C&D",OPEN,BRISTOL BAY,2060,USA,58.70422189,-157.0346132,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=307,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://www.bristolbayboroughak.us/adminstration/publicworks/index.html,NOT AVAILABLE,6/16/2022,BRISTOL BAY BOROUGH,NOT AVAILABLE,SW3A065-17
-15960747.7,9193298.829,81,252,TANACROSS 2.3 MILE NORTHWEST LANDFILL,MILE 1324 ALASKA HIGHWAY / CEMETERY RD,TANACROSS,AK,99776,NOT AVAILABLE,(907) 883-5024,"MUNICIPAL, C&D",OPEN,SOUTHEAST FAIRBANKS,2240,USA,63.3770158,-143.377836,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=417,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=645,NOT AVAILABLE,1/17/2022,NATIVE VILLAGE OF TANACROSS,NOT AVAILABLE,SW3A083-17
-16938493.64,9656017.099,82,253,TANANA LANDFILL,0.6 MI WEST DUMP ROAD,TANANA,AK,99777,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,YUKON-KOYUKUK,2290,USA,65.1802726,-152.1610772,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=169,5/6/2019 0:00,IMAGERY/OTHER,5/8/2020 0:00,http://dec.alaska.gov/Applications/EH/SWIMS/ModFacility.aspx?siteId=169,NOT AVAILABLE,11/27/2022,CITY OF TANANA,NOT AVAILABLE,SW3A063-17
